id,nome,tags,generos,nota_media,metacritic,ano_lancamento
12236,The VR Museum of Fine Art,"['Singleplayer', 'Free to Play', 'Nudity', 'Captions available', 'VR', 'Commentary available', 'Education']","['Simulation', 'Casual', 'Indie']",2.7,,2016
23313,The Vagrant,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'RPG', '2D', 'Classic', 'Female Protagonist', 'Early Access', 'Anime', 'Side Scroller', ""Beat 'em up"", 'Metroidvania']","['Action', 'RPG']",3.72,,2017
3268,The Vanishing of Ethan Carter,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Open World', 'First-Person', 'Horror', 'Gore', 'Exploration', 'Point & Click', 'Mystery', 'Short', 'Walking Simulator', 'Detective', 'Supernatural', 'Lovecraftian']","['Action', 'Adventure', 'Indie']",3.76,82,2014
473489,The Vanishing of Ethan Carter Redux,[],"['Adventure', 'Indie']",3.75,80,2015
15294,The Void,"['Singleplayer', 'Atmospheric', 'steam-trading-cards', 'Story Rich', 'First-Person', '2D', 'Horror', 'Difficult', 'Survival', 'Pixel Graphics', 'Tactical', 'Dark', 'Point & Click', 'Nudity', 'Post-apocalyptic', 'Dark Fantasy', 'Mature', 'combat', 'Magic', 'Top-Down', 'overlay', 'Surreal', ""Shoot 'Em Up"", 'Bullet Hell', 'Resource Management', 'Arena Shooter', 'Action Roguelike', 'Постапокалипсис', 'Арена-шутер']","['Action', 'Adventure', 'RPG', 'Casual', 'Indie']",3.89,77,2008
42238,The Walking Dead: 400 Days,[],"['Action', 'Adventure']",3.68,80,2013
9066,The Walking Dead: A New Frontier,"['Singleplayer', 'Full controller support', 'Atmospheric', 'Story Rich', 'Horror', 'Gore', 'Female Protagonist', 'Survival', 'Violent', 'Zombies', 'Point & Click', 'Post-apocalyptic', 'Choices Matter', 'Visual Novel', 'Drama', 'Episodic', 'Comic Book', 'Choose Your Own Adventure']","['Action', 'Adventure']",3.62,71,2016
7493,The Walking Dead: A New Frontier - Episode 1,"['Story', 'girl', 'wolf', 'episode']",[],3.92,,2016
223331,The Walking Dead: Michonne,"['Singleplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Third Person', 'Horror', 'Gore', 'Female Protagonist', 'Survival', 'Zombies', 'Point & Click', 'Survival Horror', 'Post-apocalyptic', 'controller support', 'Choices Matter', 'Walking Simulator', 'Episodic', 'Comic Book', 'Choose Your Own Adventure']","['Action', 'Adventure']",3.34,66,2016
28561,The Walking Dead: Michonne - Episode 1,"['Story', 'character', 'wolf', 'episode']","['Action', 'Adventure']",3.63,,2016
379453,The Walking Dead: Saints & Sinners,"['Singleplayer', 'Steam Achievements', 'RPG', 'Horror', 'Gore', 'Survival', 'Violent', 'Stealth', 'Mystery', 'VR', 'city', 'fight', 'weapons', 'guns', 'interactive', 'food']","['Action', 'Adventure', 'RPG', 'Strategy', 'Simulation', 'Indie']",3.81,80,2020
23027,The Walking Dead: Season 1,"['Singleplayer', 'Full controller support', 'Atmospheric', 'Story Rich', 'Third Person', 'Horror', 'Gore', 'Survival', 'Zombies', 'Point & Click', 'Post-apocalyptic', 'Choices Matter', 'Mature', 'Visual Novel', 'Drama', 'Episodic', 'Comic Book', 'Choose Your Own Adventure', 'Quick-Time Events']","['Action', 'Adventure']",4.36,92,2012
15834,The Walking Dead: Season 2,"['Singleplayer', 'Full controller support', 'Atmospheric', 'Story Rich', 'Horror', 'Gore', 'Female Protagonist', 'Survival', 'Zombies', 'Point & Click', 'Post-apocalyptic', 'Choices Matter', 'Mature', 'Cinematic', 'Drama', 'Episodic', 'Comic Book', 'Choose Your Own Adventure', 'Quick-Time Events']","['Action', 'Adventure']",4.06,80,2013
24101,The Walking Dead: Survival Instinct,"['First-Person', 'Survival']","['Action', 'Shooter']",2.22,35,2013
58783,The Walking Dead: The Final Season,"['Singleplayer', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Story Rich', 'Horror', 'Gore', 'Female Protagonist', 'Survival', 'Violent', 'Action-Adventure', 'Zombies', 'Point & Click', 'Post-apocalyptic', 'Choices Matter', 'Mature', 'Drama', 'Episodic', 'Comic Book', 'Choose Your Own Adventure']","['Action', 'Adventure']",4.19,78,2018
362941,The Walking Dead: The Telltale Definitive Series,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'Story Rich', 'Third Person', 'Horror', 'Gore', 'Dark', 'Zombies', 'Point & Click', 'Post-apocalyptic', 'Choices Matter', '3D', 'Multiple Endings', 'Dystopian', 'Visual Novel', 'Comic Book', 'Narration', 'Choose Your Own Adventure', 'Interactive Fiction', 'Dynamic Narration', 'Постапокалипсис', 'Conversation', 'comic']",['Adventure'],4.37,84,2019
2138,The Warlock of Firetop Mountain,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'RPG', 'Partial Controller Support', 'Choose Your Own Adventure', 'Board Game']","['Action', 'Adventure', 'RPG', 'Board Games', 'Indie']",3.08,70,2016
430254,The Watchers: DEVOUR,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'cooperative', 'First-Person', 'Partial Controller Support', 'Horror', 'Online Co-Op', 'Difficult', 'Stealth', 'Dark']","['Action', 'Indie']",2.95,,2021
17025,The Way,"['Singleplayer', 'Steam Achievements', '2D', 'Sci-fi', 'Partial Controller Support', 'Pixel Graphics', 'Retro', 'Puzzle-Platformer']","['Action', 'Adventure', 'Indie', 'Puzzle', 'Platformer']",3.39,67,2016
13372,The Way of Life Free Edition,"['Singleplayer', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Open World', 'First-Person', 'Funny', 'Survival', 'Free to Play', 'Family Friendly', 'Short', 'VR', 'Walking Simulator', 'Illuminati']",['Indie'],2.3,,2016
37032,The Whispered World,[],['Adventure'],3.86,70,2009
11350,The Whispered World Special Edition,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Fantasy', 'Point & Click', 'Commentary available']","['Adventure', 'RPG', 'Indie', 'Puzzle']",3.49,70,2014
938122,The Whisperer,"['Singleplayer', 'Atmospheric', 'Story Rich', '2D', 'Funny', 'Female Protagonist', 'Action-Adventure', 'Hack and Slash', 'Family Friendly', 'Cute', 'Side Scroller', 'Stylized', 'Comic Book', 'Lore-Rich', 'Emotional', 'Протагонистка', '2D Platformer', '2D-платформер', 'cats', 'Dog', 'Котики']","['Adventure', 'Indie']",0.0,,2021
367112,The White Door,"['Singleplayer', 'Steam Achievements', 'Steam Cloud']","['Adventure', 'Indie', 'Puzzle']",3.84,,2020
10082,The Wild Eight,"['Singleplayer', 'Multiplayer', 'Atmospheric', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Horror', 'Online Co-Op', 'Difficult', 'Sandbox', 'Survival', 'Action RPG', 'Early Access', 'Survival Horror', 'Mystery', 'Crafting', 'Roguelike', 'Unity', 'Low-poly']","['Action', 'Adventure', 'RPG', 'Simulation', 'Indie']",3.3,,2016
9748,The Wild Eternal,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Open World', 'First-Person', 'Fantasy', 'Exploration', 'Female Protagonist', 'Captions available', 'Mystery', 'Colorful', 'Mature', 'Walking Simulator', 'Relaxing', 'Surreal', 'Stylized', 'Drama', 'Lore-Rich', 'nature']",['Adventure'],0.0,,2017
270722,The Wild at Heart,"['Singleplayer', 'Full controller support']","['Adventure', 'Strategy', 'Indie']",3.63,76,2021
35358,The Witcher,"['combat', 'Story', 'memory', 'evil']",['RPG'],4.17,81,2007
28454,The Witcher 2: Assassins of Kings,"['Mature', 'combat', 'Story', 'Narration', 'Epic']",['RPG'],4.32,88,2011
16944,The Witcher 2: Assassins of Kings Enhanced Edition,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Partial Controller Support', 'Fantasy', 'Difficult', 'Steam Leaderboards', 'Dark', 'Nudity', 'Choices Matter', 'Dark Fantasy', 'Mature', 'Medieval', 'Magic', 'Multiple Endings', 'Based On A Novel', 'Nonlinear']",['RPG'],4.16,88,2012
257255,The Witcher 3 Wild Hunt - Complete Edition,"['Fantasy', 'War', 'combat', 'Magic', 'explore', 'Monsters', 'destroy', 'hunt', 'ancient', 'evil', 'Mountains', 'horse']","['Adventure', 'RPG']",4.79,92,2016
3328,The Witcher 3: Wild Hunt,"['Singleplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Fantasy', 'Sandbox', 'Action RPG', 'Dark', 'Nudity', 'controller support', 'Choices Matter', 'Dark Fantasy', 'Mature', 'Medieval', 'Magic', 'Multiple Endings']","['Action', 'RPG']",4.64,92,2015
43252,The Witcher 3: Wild Hunt – Blood and Wine,"['Horror', 'War', 'Blood', 'love']",['RPG'],4.81,92,2016
43050,The Witcher 3: Wild Hunt – Hearts of Stone,"['Romance', 'Monsters', 'hunt', 'pack']",['RPG'],4.75,90,2015
6400,The Witcher Adventure Game,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Co-op', 'Fantasy', 'Steam Leaderboards', 'Split Screen', 'Turn-Based', 'overlay', 'achievements', 'Card Game', 'Touch-Friendly', 'Board Game']","['Adventure', 'RPG', 'Strategy', 'Board Games']",3.02,68,2014
709179,The Witcher Goodies Collection,"['role-playing', 'collection', 'unique']",[],3.75,,0
17822,The Witcher: Enhanced Edition Director's Cut,"['Singleplayer', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'Third Person', 'Fantasy', 'Classic', 'Action RPG', 'Nudity', 'Choices Matter', 'Dark Fantasy', 'Mature', 'Medieval', 'Magic', 'Multiple Endings', 'Based On A Novel']","['Action', 'RPG']",4.06,86,2008
2873,The Witness,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Open World', 'First-Person', 'Partial Controller Support', 'Exploration', 'Difficult', 'Sandbox', 'Survival', 'Captions available', 'Mystery', 'Colorful', 'Building', 'Walking Simulator', 'overlay', 'Relaxing', 'Surreal', 'cloud saves', 'Nonlinear', 'Philisophical']","['Adventure', 'Indie', 'Puzzle']",4.0,87,2016
1682,The Wolf Among Us,"['Singleplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Fantasy', 'Dark', 'Point & Click', 'Nudity', 'controller support', 'Mystery', 'Mature', 'Cinematic', 'Detective', 'Cartoony', 'Episodic', 'Comic Book', 'Choose Your Own Adventure', 'Quick-Time Events', 'Noir']",['Adventure'],4.39,82,2013
51432,The Wolf Among Us 2,"['Atmospheric', 'Fantasy', 'Violent', 'Dark', 'Nudity', 'Mystery', 'Choices Matter', 'Mature', 'Cinematic', 'Story', 'Detective', 'Episodic', 'Comic Book', 'Choose Your Own Adventure', 'Quick-Time Events', 'Noir', 'snow', 'wolf']",['Adventure'],3.62,,2025
20320,The Wonderful End of the World,"['Singleplayer', 'Steam Achievements', 'Partial Controller Support', 'Short']","['Casual', 'Indie']",2.88,,2008
59035,The World Next Door,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Local Multiplayer']","['Action', 'Adventure', 'Indie']",3.37,,2019
19676,The Yawhg,"['Singleplayer', 'Full controller support', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', 'Fantasy', 'Split Screen', 'Local Co-Op', 'Local Multiplayer', 'Replay Value', 'Short', 'Multiple Endings', 'Visual Novel', 'Choose Your Own Adventure']","['RPG', 'Indie']",3.7,66,2014
60957,The friends of Ringo Ishikawa,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', '2D', 'Pixel Graphics', 'Retro', 'role-playing', ""Beat 'em up"", '1980s']","['Action', 'Adventure']",3.9,64,2018
244787,Thea 2: The Shattering,"['Singleplayer', 'RPG', 'Co-op', 'Story Rich', 'cooperative', 'Online Co-Op', 'Fantasy', 'Survival', 'Early Access', 'Nudity', 'Turn-Based', 'Dark Fantasy', 'Crafting', 'Roguelike', 'Turn-Based Strategy', 'Sexual Content', 'Roguelite', 'Card Game', '4X']","['RPG', 'Strategy', 'Indie']",2.75,,2019
10887,Thea: The Awakening,"['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'RPG', 'Co-op', 'cooperative', 'Fantasy', 'Survival', 'role-playing', 'Turn-Based', 'Replay Value', 'Choices Matter', 'Dark Fantasy', 'Crafting', 'Roguelike', 'Turn-Based Strategy', 'overlay', 'Resource Management', 'Card Game', '4X', 'Board Game', 'Hex Grid']","['RPG', 'Strategy', 'Indie']",3.23,73,2015
19557,Theatre of War,"['Singleplayer', 'Multiplayer', 'Steam Cloud', '2D', 'Split Screen', 'Pixel Graphics', 'Retro', 'PvP', 'Includes level editor', 'War', 'Colorful', '3D', 'Medieval', 'RTS', 'Turn-Based Strategy', 'Top-Down', 'Surreal', 'World War II', 'Turn-Based Tactics', 'Board Game', 'Remote Play Together', 'Tanks', 'Real Time Tactics', 'Abstract', 'Shared/Split Screen PvP', 'Grid-Based Movement', 'Time Management', 'tabletop', 'Asynchronous Multiplayer']",['Strategy'],3.56,66,2007
18600,Theatre of War 2: Africa 1943,"['Singleplayer', 'Multiplayer', 'Steam Cloud', 'Includes level editor', 'RTS', 'World War II']","['Strategy', 'Simulation']",2.94,63,2010
18602,Theatre of War 2: Kursk 1943,"['Singleplayer', 'Multiplayer', 'Steam Cloud', 'Includes level editor', 'World War II', 'Tanks']","['Strategy', 'Simulation']",3.0,,2009
19694,Theatre of War 3: Korea,"['Singleplayer', 'Multiplayer', 'Steam Cloud', 'Includes level editor', 'RTS', 'Cold War']",['Strategy'],3.15,49,2010
52337,Them's Fightin' Herds,"['Singleplayer', 'Multiplayer', 'Full controller support', 'Great Soundtrack', '2D', 'Horror', 'Online multiplayer', 'Pixel Graphics', 'Local Multiplayer', 'Early Access', 'Cute', 'Memes', 'Cartoon', '2D Fighter']","['Action', 'Fighting', 'Indie']",3.36,82,2020
4957,Theme Hospital,"['Singleplayer', 'Multiplayer']","['Strategy', 'Simulation']",4.31,,1997
22953,Theme Park,['Singleplayer'],['Simulation'],4.22,,1994
428012,There Is No Game: Jam Edition 2015,"['Singleplayer', 'Steam Achievements', 'Funny', 'Comedy', 'Free to Play', 'Pixel Graphics', 'Point & Click']","['Adventure', 'Casual', 'Indie']",3.79,,2020
484828,There Is No Game: Wrong Dimension,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Great Soundtrack', 'RPG', 'Story Rich', '2D', 'Funny', 'Comedy', 'Pixel Graphics', 'Controller', 'Anime', 'Point & Click', 'VR', 'Steam Trading Cards', 'Remake', 'MMORPG', 'Romance', 'Narration', 'Interactive Fiction', 'Parody', 'Remote Play on Tablet', 'journey', 'box', 'bugs', 'top', 'russian']","['Adventure', 'Casual', 'Indie', 'Puzzle']",4.34,88,2020
11733,There's Poop In My Soup,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Funny', 'Gore', 'Steam Leaderboards', 'Comedy', 'Violent', 'Steam Workshop', 'Cute', 'Memes', 'Walking Simulator']","['Casual', 'Indie']",2.66,,2016
614960,They Always Run,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Story Rich', '2D', 'Sci-fi', 'Fantasy', 'Action-Adventure', 'Space', 'Hack and Slash', 'Side Scroller', 'combat', 'Parkour', 'Stylized', 'Hand-drawn', 'Ninja', '2D Platformer', '2D-платформер']","['Action', 'Adventure', 'Fighting', 'Platformer']",3.71,,2021
23613,They Are Billions,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Survival', 'Tactical', 'Zombies', 'Post-apocalyptic', 'Isometric', 'Building', 'RTS', 'Management', 'Steampunk', 'Base Building', 'Real-Time with Pause', 'Resource Management', 'Tower Defense', 'City Builder']","['Strategy', 'Indie']",3.92,74,2017
13339,They Bleed Pixels,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', '2D', 'Horror', 'Gore', 'Difficult', 'Steam Leaderboards', 'Female Protagonist', 'Pixel Graphics', 'Retro', 'Anime', 'Hack and Slash', 'Cute', 'Side Scroller', ""Beat 'em up"", 'Gothic', 'Lovecraftian']","['Action', 'Indie']",3.39,74,2012
20875,They Breathe,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', '2D', 'Horror', 'Short', 'nature']","['Action', 'Adventure', 'Indie']",3.05,,2014
3766,Thief,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Open World', 'First-Person', 'Horror', 'FPS', 'Fantasy', 'Steam Leaderboards', 'Stealth', 'Dark', 'Nudity', 'Medieval', 'Parkour', '3D Vision', 'Steampunk', 'Assassin', 'Heist']","['Action', 'Adventure']",3.26,70,2014
22846,Thief 3: Deadly Shadows,"['Singleplayer', 'Atmospheric', 'Story Rich', 'Open World', 'First-Person', 'Third Person', 'Horror', 'Fantasy', 'Classic', 'Stealth', 'Dark', 'Dark Fantasy', 'Medieval', 'Steampunk', 'Immersive Sim']","['Action', 'Simulation']",3.76,85,2004
10050,Thief Gold,"['Singleplayer', 'Atmospheric', 'Story Rich', 'First-Person', 'Horror', 'FPS', 'Fantasy', 'Exploration', 'Classic', 'Stealth', 'Dark', 'Zombies', 'Moddable', 'Dark Fantasy', 'Medieval', 'Steampunk', ""1990's"", 'Cult Classic', 'Immersive Sim']","['Action', 'Simulation']",4.0,92,1999
10241,Thief II: The Metal Age,"['Singleplayer', 'Atmospheric', 'Story Rich', 'First-Person', 'Horror', 'FPS', 'Fantasy', 'Classic', 'Stealth', 'Dark', 'Dark Fantasy', 'Medieval', 'Steampunk', 'Cult Classic', 'Immersive Sim']","['Action', 'Simulation']",4.12,87,2000
46480,Thief Simulator,['Singleplayer'],"['Action', 'Adventure', 'Simulation', 'Indie']",3.19,,2018
1236,Thimbleweed Park,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', '2D', 'Third Person', 'Funny', 'Classic', 'Female Protagonist', 'Comedy', 'Pixel Graphics', 'Retro', 'Point & Click', 'Captions available', 'Mystery', 'overlay', 'Detective', 'puzzles']","['Adventure', 'Indie', 'Puzzle']",4.07,84,2017
11392,Think of the Children,"['Singleplayer', 'Multiplayer', 'Full controller support', 'Co-op', 'cooperative', 'Online Co-Op', 'Split Screen', 'Local Co-Op', 'party']",['Action'],2.27,,2017
47309,Think of the Children Beta,"['Singleplayer', 'Full controller support', 'Co-op', 'Local Co-Op']",['Action'],1.0,,0
42744,Thinking with Time Machine,[],['Puzzle'],3.38,,2014
17808,Thirty Flights of Loving,"['Singleplayer', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'First-Person', 'Exploration', 'Short', 'Walking Simulator', 'Surreal', 'Commentary available', 'Experimental', 'Experience']","['Adventure', 'Casual', 'Indie']",3.46,88,2012
52179,This Is the Police 2,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Story Rich', 'Turn-Based', 'Choices Matter', 'Management', 'Other']","['Action', 'Adventure', 'Strategy', 'Indie']",3.86,64,2018
44508,This Strange Realm Of Mine,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Story Rich', 'First-Person', '2D', 'Horror', 'FPS', 'Gore', 'Violent', 'Pixel Graphics', 'Anime', 'Choices Matter', '3D', 'Psychological', 'poetry']","['Action', 'Shooter', 'Adventure', 'Indie']",4.24,,2017
1090,This War of Mine,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Open World', '2D', 'Difficult', 'Survival', 'Stealth', 'Steam Workshop', 'Point & Click', 'War', 'Post-apocalyptic', 'Choices Matter', 'Crafting', 'Side Scroller', 'Roguelike', '2.5D']","['Adventure', 'Simulation', 'Indie']",4.07,83,2014
2860,This War of Mine: The Little Ones,"['Survival', 'War', 'city', 'night', 'unique', 'shoot', 'pack', 'food', 'cooking', 'random', 'winter', 'kids', 'kid', 'mine', 'depression']",['Action'],3.58,82,2016
122,This is the Police,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Horror', 'Comedy', 'Choices Matter', 'Mature', 'Memes', 'Crime', 'Management', 'Visual Novel', 'Detective', 'achievements', 'Kickstarter', 'Noir', 'Political', 'leaderboards']","['Adventure', 'Strategy', 'Simulation', 'Indie']",3.89,66,2016
3494,Thomas Was Alone,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Story Rich', '2D', 'Sci-fi', 'Funny', 'Comedy', 'Family Friendly', 'Short', 'Colorful', 'Relaxing', 'Puzzle-Platformer', 'Narration', 'Minimalist']","['Adventure', 'Family', 'Indie']",3.74,77,2012
16638,Three Dead Zed,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Zombies']","['Action', 'Indie']",1.93,,2014
19613,Three Fourths Home: Extended Edition,"['Singleplayer', 'Steam Achievements', 'Atmospheric', 'steam-trading-cards', 'Story Rich', 'Partial Controller Support', 'Controller', 'Story', 'Visual Novel', 'Surreal', 'Stylized', 'Minimalist', 'Narrative', 'dialogue', 'character-driven']","['Adventure', 'Indie']",3.27,77,2015
16119,Three Heroes,"['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', 'Open World', 'First-Person', 'Third Person', 'Partial Controller Support', 'Fantasy', 'Funny', 'Exploration', 'Difficult', 'Comedy', 'Anime', 'Family Friendly', 'Turn-Based', ""Shoot 'Em Up""]","['Action', 'Adventure', 'RPG', 'Strategy', 'Simulation', 'Sports', 'Racing', 'Casual', 'Indie']",2.36,,2015
9798,Throne of Lies The Online Game of Deceit,"['Multiplayer', 'RPG', 'Online multiplayer', 'Cross-Platform Multiplayer', 'Replay Value', 'Mystery', '3D', 'Medieval', 'Kickstarter', 'Party-Based RPG', 'Social Deduction']","['RPG', 'Strategy', 'Indie']",2.12,,2017
244722,Thronebreaker: The Witcher Tales,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Great Soundtrack', 'RPG', 'Story Rich', 'Female Protagonist', 'role-playing', 'Isometric', 'Card Game']","['Adventure', 'RPG', 'Strategy']",4.06,83,2018
282882,Through the Darkest of Times,['Singleplayer'],"['Adventure', 'RPG', 'Strategy', 'Simulation', 'Educational', 'Indie']",3.11,,2020
14731,Through the Woods,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Third Person', 'Horror', 'Female Protagonist', 'Action-Adventure', 'Walking Simulator', 'Mythology', 'nature']","['Adventure', 'Indie']",3.39,63,2016
1152,Thumper,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Horror', 'Fantasy', 'Difficult', 'Steam Leaderboards', 'Action-Adventure', 'Dark', 'Dark Fantasy', 'Fast-Paced', 'VR', 'Music', 'Lovecraftian', 'Rhythm', 'Psychedelic']","['Action', 'Indie']",4.09,85,2016
18302,Thunder Wolves,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards', 'Split Screen', 'Flight']","['Action', 'Shooter', 'Casual', 'Indie']",2.72,69,2013
578182,Thymesia,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'Third Person', 'Action RPG', 'Hack and Slash', 'Post-apocalyptic', '3D', 'Dark Fantasy', 'Souls-like']",['Action'],3.26,,2022
18306,Tick Tock Isle,"['Singleplayer', 'steam-trading-cards', '2D', 'Funny', 'Pixel Graphics', 'Time Travel']","['Adventure', 'Casual', 'Indie']",2.55,,2015
60871,Tick Tock: A Tale for Two,"['Atmospheric', 'Co-op', 'cooperative', 'Online Co-Op', 'Local Co-Op', 'Local Multiplayer', 'Cross-Platform Multiplayer', 'Point & Click', 'Family Friendly']","['Adventure', 'Casual', 'Indie', 'Puzzle']",3.78,,2019
964,Ticket to Ride,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', '2D', 'Online multiplayer', 'Split Screen', 'Tactical', 'Local Multiplayer', 'PvP', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Family Friendly', 'Turn-Based', 'Colorful', '3D', 'Turn-Based Strategy', 'Competitive', 'Online PvP', 'Turn-Based Tactics', 'Touch-Friendly', 'Board Game', 'Trains', 'tabletop', 'Steam Turn Notifications', 'Asynchronous Multiplayer', 'transportation', 'Cozy']","['Strategy', 'Simulation', 'Board Games', 'Casual', 'Indie']",3.56,91,2009
47043,Ticket to Ride: First Journey,"['Singleplayer', 'Steam Achievements', 'Split Screen', 'Local Multiplayer']","['Strategy', 'Board Games', 'Casual', 'Family']",2.5,,2017
16959,Tidalis,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Co-op', 'cooperative', '2D', 'Split Screen', 'Cross-Platform Multiplayer', 'Includes level editor']","['Casual', 'Indie']",2.42,75,2010
9931,Tiger Knight: Empire War,"['Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'RPG', 'Third Person', 'Online Co-Op', 'Gore', 'Violent', 'Free to Play', 'Online multiplayer', 'Early Access', 'PvP', 'Hack and Slash', 'War', 'In-App Purchases', 'Realistic', 'Historical', 'Team-Based', 'Military', 'Competitive', 'Swordplay']","['Action', 'Strategy', 'Massively Multiplayer']",2.84,,2016
9613,Tilt Brush,"['VR', 'Design & Illustration']",[],3.9,,2016
384521,Timberborn,['Singleplayer'],"['Strategy', 'Simulation', 'Indie']",3.64,,2021
9218,Timberman,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', '2D', 'Difficult', 'Steam Leaderboards', 'Split Screen', 'Pixel Graphics', 'Local Multiplayer', 'Cross-Platform Multiplayer']","['Action', 'Arcade', 'Casual', 'Indie']",2.8,,2014
17424,Time Clickers,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'RPG', 'Open World', 'First-Person', 'FPS', 'Sandbox', 'Free to Play', 'Point & Click', 'Tower Defense', 'Time Travel', 'Voxel', 'Clicker']","['Action', 'Casual', 'Indie']",2.45,,2015
39588,"Time Gentlemen, Please!",[],['Adventure'],2.44,,2009
19415,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition Double Pack","['Singleplayer', '2D', 'Funny', 'Comedy', 'Point & Click', 'Hand-drawn', 'Time Travel']","['Adventure', 'Indie', 'Puzzle']",2.21,84,2009
19975,Time Mysteries 2: The Ancient Spectres,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', '2D', 'Horror', 'Female Protagonist', 'Point & Click', 'Mystery', 'Time Travel', 'Hidden Object']","['Adventure', 'Casual', 'Puzzle']",3.64,,2014
